Start,Finish,Active Calories (kcal),Distance (mi),Flights Climbed (count),Heart Rate (count/min),Steps (count)
07-Jan-2018 09:00,07-Jan-2018 10:00,0.0,0.010083797726386,0.0,80.0,0.0
07-Jan-2018 10:00,07-Jan-2018 11:00,0.0,0.0,0.0,82.0,0.0
07-Jan-2018 11:00,07-Jan-2018 12:00,0.0,0.0584889773838723,0.0,79.0,0.0
07-Jan-2018 12:00,07-Jan-2018 13:00,0.0,0.260396152821855,0.0,81.0,0.0
07-Jan-2018 13:00,07-Jan-2018 14:00,0.0,0.592209432970883,2.0,76.0,0.0
07-Jan-2018 14:00,07-Jan-2018 15:00,0.0,0.0239354750404887,0.0,90.0,0.0
07-Jan-2018 15:00,07-Jan-2018 16:00,0.0,0.0319611985535425,0.0,91.0,0.0
07-Jan-2018 16:00,07-Jan-2018 17:00,0.0,0.199550503340906,0.0,89.0,0.0
07-Jan-2018 17:00,07-Jan-2018 18:00,0.0,0.0907296954287042,0.0,111.0,0.0
07-Jan-2018 18:00,07-Jan-2018 19:00,0.0,0.326596805133451,0.0,91.0,0.0
07-Jan-2018 19:00,07-Jan-2018 20:00,0.0,0.407444422998761,0.0,92.0,0.0
07-Jan-2018 20:00,07-Jan-2018 21:00,0.0,0.43003388610939,1.0,88.0,0.0
07-Jan-2018 21:00,07-Jan-2018 22:00,0.0,0.400825651662079,0.0,72.0,0.0
07-Jan-2018 22:00,07-Jan-2018 23:00,0.0,0.0525385897858733,0.0,68.0,0.0
07-Jan-2018 23:00,08-Jan-2018 00:00,0.0,0.0,0.0,0.0,0.0
08-Jan-2018 00:00,08-Jan-2018 01:00,0.0,0.0,0.0,0.0,0.0
08-Jan-2018 01:00,08-Jan-2018 02:00,0.0,0.0,0.0,0.0,0.0
08-Jan-2018 02:00,08-Jan-2018 03:00,0.0,0.0,0.0,0.0,0.0
08-Jan-2018 03:00,08-Jan-2018 04:00,0.0,0.0,0.0,0.0,0.0
08-Jan-2018 04:00,08-Jan-2018 05:00,0.0,0.0,0.0,0.0,0.0
08-Jan-2018 05:00,08-Jan-2018 06:00,0.0,0.0,0.0,0.0,0.0
08-Jan-2018 06:00,08-Jan-2018 07:00,0.0,0.0,0.0,0.0,0.0
08-Jan-2018 07:00,08-Jan-2018 08:00,0.0,0.654524278455411,0.0,96.0,0.0
08-Jan-2018 08:00,08-Jan-2018 09:00,0.0,0.94885955967195,1.0,111.0,0.0
08-Jan-2018 09:00,08-Jan-2018 10:00,0.0,0.783832863536095,2.0,131.0,0.0
08-Jan-2018 10:00,08-Jan-2018 11:00,0.0,1.05829708846333,0.0,118.0,0.0
08-Jan-2018 11:00,08-Jan-2018 12:00,0.0,2.16389081683249,0.0,77.0,0.0
08-Jan-2018 12:00,08-Jan-2018 13:00,0.0,0.451934646415918,1.0,118.0,0.0
08-Jan-2018 13:00,08-Jan-2018 14:00,0.0,0.0164503457319895,0.0,108.0,0.0
08-Jan-2018 14:00,08-Jan-2018 15:00,0.0,0.205629918726187,2.0,106.0,0.0
08-Jan-2018 15:00,08-Jan-2018 16:00,0.0,0.531018249293618,2.0,105.0,0.0
08-Jan-2018 16:00,08-Jan-2018 17:00,0.0,1.03038518323663,0.0,117.0,0.0
08-Jan-2018 17:00,08-Jan-2018 18:00,0.0,0.491708700493003,0.0,100.0,0.0
08-Jan-2018 18:00,08-Jan-2018 19:00,0.0,0.0200191650808341,0.0,114.0,0.0
08-Jan-2018 19:00,08-Jan-2018 20:00,0.0,0.00481081053824271,0.0,91.0,0.0
08-Jan-2018 20:00,08-Jan-2018 21:00,0.0,0.0437263820453186,0.0,100.0,0.0
08-Jan-2018 21:00,08-Jan-2018 22:00,0.0,0.0,0.0,0.0,0.0
08-Jan-2018 22:00,08-Jan-2018 23:00,0.0,0.0,0.0,0.0,0.0
08-Jan-2018 23:00,09-Jan-2018 00:00,0.0,0.0,0.0,0.0,0.0
09-Jan-2018 00:00,09-Jan-2018 01:00,0.0,0.0,0.0,0.0,0.0
09-Jan-2018 01:00,09-Jan-2018 02:00,0.0,0.0,0.0,0.0,0.0
09-Jan-2018 02:00,09-Jan-2018 03:00,0.0,0.0,0.0,0.0,0.0
09-Jan-2018 03:00,09-Jan-2018 04:00,0.0,0.0,0.0,0.0,0.0
09-Jan-2018 04:00,09-Jan-2018 05:00,0.0,0.0,0.0,0.0,0.0
09-Jan-2018 05:00,09-Jan-2018 06:00,0.0,0.0,0.0,0.0,0.0
09-Jan-2018 06:00,09-Jan-2018 07:00,0.0,0.144632074999529,0.0,84.0,0.0
09-Jan-2018 07:00,09-Jan-2018 08:00,0.0,1.35399214364505,3.0,98.0,0.0
09-Jan-2018 08:00,09-Jan-2018 09:00,0.0,0.0151400050420527,0.0,95.0,0.0
09-Jan-2018 09:00,09-Jan-2018 10:00,0.0,0.0678232579200758,3.0,82.0,0.0
09-Jan-2018 10:00,09-Jan-2018 11:00,0.0,0.225810435330021,0.0,81.0,0.0
09-Jan-2018 11:00,09-Jan-2018 12:00,0.0,0.140416917130664,3.0,87.0,0.0
09-Jan-2018 12:00,09-Jan-2018 13:00,0.0,5.66633230351287,0.0,183.0,0.0
09-Jan-2018 13:00,09-Jan-2018 14:00,0.0,0.599401158060688,0.0,111.0,0.0
09-Jan-2018 14:00,09-Jan-2018 15:00,0.0,0.0674871339445846,0.0,121.0,0.0
09-Jan-2018 15:00,09-Jan-2018 16:00,0.0,1.65928653298505,3.0,139.0,0.0
09-Jan-2018 16:00,09-Jan-2018 17:00,0.0,0.0898461148402034,0.0,106.0,0.0
09-Jan-2018 17:00,09-Jan-2018 18:00,0.0,0.293785418897924,0.0,116.0,0.0
09-Jan-2018 18:00,09-Jan-2018 19:00,0.0,0.304176952605683,2.0,113.0,0.0
09-Jan-2018 19:00,09-Jan-2018 20:00,0.0,0.0953009754004288,0.0,107.0,0.0
09-Jan-2018 20:00,09-Jan-2018 21:00,0.0,0.0183159544497148,0.0,0.0,0.0
09-Jan-2018 21:00,09-Jan-2018 22:00,0.0,0.0,0.0,0.0,0.0
09-Jan-2018 22:00,09-Jan-2018 23:00,0.0,0.0,0.0,0.0,0.0
09-Jan-2018 23:00,10-Jan-2018 00:00,0.0,0.0,0.0,0.0,0.0
10-Jan-2018 00:00,10-Jan-2018 01:00,0.0,0.0,0.0,0.0,0.0
10-Jan-2018 01:00,10-Jan-2018 02:00,0.0,0.0,0.0,0.0,0.0
10-Jan-2018 02:00,10-Jan-2018 03:00,0.0,0.0,0.0,0.0,0.0
10-Jan-2018 03:00,10-Jan-2018 04:00,0.0,0.0,0.0,0.0,0.0
10-Jan-2018 04:00,10-Jan-2018 05:00,0.0,0.0,0.0,0.0,0.0
10-Jan-2018 05:00,10-Jan-2018 06:00,0.0,0.0,0.0,0.0,0.0
10-Jan-2018 06:00,10-Jan-2018 07:00,0.0,0.0,0.0,0.0,0.0
10-Jan-2018 07:00,10-Jan-2018 08:00,0.0,0.12541840956145,0.0,95.0,0.0
10-Jan-2018 08:00,10-Jan-2018 09:00,0.0,1.4198341854839,2.0,107.0,0.0
10-Jan-2018 09:00,10-Jan-2018 10:00,0.0,0.833826421436686,0.0,128.0,0.0
10-Jan-2018 10:00,10-Jan-2018 11:00,0.0,1.2548633374809,0.0,119.0,0.0
10-Jan-2018 11:00,10-Jan-2018 12:00,0.0,1.37675609891984,0.0,0.0,0.0
10-Jan-2018 12:00,10-Jan-2018 13:00,0.0,0.433049337198415,1.0,108.0,0.0
10-Jan-2018 13:00,10-Jan-2018 14:00,0.0,0.144230098227377,0.0,96.0,0.0
10-Jan-2018 14:00,10-Jan-2018 15:00,0.0,0.562331772363841,2.0,97.0,0.0
10-Jan-2018 15:00,10-Jan-2018 16:00,0.0,0.0723041294957847,0.0,90.0,0.0
10-Jan-2018 16:00,10-Jan-2018 17:00,0.0,0.202959591876693,5.0,94.0,0.0
10-Jan-2018 17:00,10-Jan-2018 18:00,0.0,0.132700926799271,0.0,91.0,0.0
10-Jan-2018 18:00,10-Jan-2018 19:00,0.0,0.265043663359455,0.0,102.0,0.0
10-Jan-2018 19:00,10-Jan-2018 20:00,0.0,0.101757379437377,0.0,118.0,0.0
10-Jan-2018 20:00,10-Jan-2018 21:00,0.0,0.204916145389807,0.0,106.0,0.0
10-Jan-2018 21:00,10-Jan-2018 22:00,0.0,0.0131011729952774,0.0,89.0,0.0
10-Jan-2018 22:00,10-Jan-2018 23:00,0.0,0.0,0.0,0.0,0.0
10-Jan-2018 23:00,11-Jan-2018 00:00,0.0,0.0,0.0,0.0,0.0
11-Jan-2018 00:00,11-Jan-2018 01:00,0.0,0.0,0.0,0.0,0.0
11-Jan-2018 01:00,11-Jan-2018 02:00,0.0,0.0,0.0,0.0,0.0
11-Jan-2018 02:00,11-Jan-2018 03:00,0.0,0.0,0.0,0.0,0.0
11-Jan-2018 03:00,11-Jan-2018 04:00,0.0,0.0,0.0,0.0,0.0
11-Jan-2018 04:00,11-Jan-2018 05:00,0.0,0.0,0.0,0.0,0.0
11-Jan-2018 05:00,11-Jan-2018 06:00,0.0,0.0,0.0,0.0,0.0
11-Jan-2018 06:00,11-Jan-2018 07:00,0.0,0.00770638259239818,0.0,0.0,0.0
11-Jan-2018 07:00,11-Jan-2018 08:00,0.0,0.106391763762583,0.0,85.0,0.0
11-Jan-2018 08:00,11-Jan-2018 09:00,0.0,1.22005905360154,1.0,101.0,0.0
11-Jan-2018 09:00,11-Jan-2018 10:00,0.0,0.158558047899132,2.0,89.0,0.0
11-Jan-2018 10:00,11-Jan-2018 11:00,0.0,0.19094488395924,3.0,86.0,0.0
11-Jan-2018 11:00,11-Jan-2018 12:00,0.0,2.68657844742819,3.0,179.0,0.0
11-Jan-2018 12:00,11-Jan-2018 13:00,0.0,3.16158844439814,0.0,169.0,0.0
11-Jan-2018 13:00,11-Jan-2018 14:00,0.0,0.591876816989652,1.0,122.0,0.0
11-Jan-2018 14:00,11-Jan-2018 15:00,0.0,0.0275058818400083,0.0,100.0,0.0
11-Jan-2018 15:00,11-Jan-2018 16:00,0.0,0.822205795911813,1.0,93.0,0.0
11-Jan-2018 16:00,11-Jan-2018 17:00,0.0,1.25316263021394,0.0,97.0,0.0
11-Jan-2018 17:00,11-Jan-2018 18:00,0.0,0.30205670416784,0.0,89.0,0.0
11-Jan-2018 18:00,11-Jan-2018 19:00,0.0,0.0387106622995517,0.0,89.0,0.0
11-Jan-2018 19:00,11-Jan-2018 20:00,0.0,0.0,0.0,0.0,0.0
11-Jan-2018 20:00,11-Jan-2018 21:00,0.0,0.0,0.0,0.0,0.0
11-Jan-2018 21:00,11-Jan-2018 22:00,0.0,0.0,0.0,0.0,0.0
11-Jan-2018 22:00,11-Jan-2018 23:00,0.0,0.0,0.0,0.0,0.0
11-Jan-2018 23:00,12-Jan-2018 00:00,0.0,0.0,0.0,0.0,0.0
12-Jan-2018 00:00,12-Jan-2018 01:00,0.0,0.0,0.0,0.0,0.0
12-Jan-2018 01:00,12-Jan-2018 02:00,0.0,0.0,0.0,0.0,0.0
12-Jan-2018 02:00,12-Jan-2018 03:00,0.0,0.0,0.0,0.0,0.0
12-Jan-2018 03:00,12-Jan-2018 04:00,0.0,0.0,0.0,0.0,0.0
12-Jan-2018 04:00,12-Jan-2018 05:00,0.0,0.0,0.0,0.0,0.0
12-Jan-2018 05:00,12-Jan-2018 06:00,0.0,0.0,0.0,0.0,0.0
12-Jan-2018 06:00,12-Jan-2018 07:00,0.0,0.0,0.0,0.0,0.0
12-Jan-2018 07:00,12-Jan-2018 08:00,0.0,0.0,0.0,0.0,0.0
12-Jan-2018 08:00,12-Jan-2018 09:00,0.0,0.0,0.0,0.0,0.0
12-Jan-2018 09:00,12-Jan-2018 10:00,0.0,0.0807898688161802,0.0,87.0,0.0
12-Jan-2018 10:00,12-Jan-2018 11:00,0.0,1.08288617257898,1.0,113.0,0.0
12-Jan-2018 11:00,12-Jan-2018 12:00,0.0,0.0535955864489109,0.0,83.0,0.0
12-Jan-2018 12:00,12-Jan-2018 13:00,0.0,0.125108437388927,0.0,86.0,0.0
12-Jan-2018 13:00,12-Jan-2018 14:00,0.0,0.153937244183381,2.0,77.0,0.0
12-Jan-2018 14:00,12-Jan-2018 15:00,0.0,0.151593826011876,0.0,78.0,0.0
12-Jan-2018 15:00,12-Jan-2018 16:00,0.0,0.32056891764925,2.0,94.0,0.0
12-Jan-2018 16:00,12-Jan-2018 17:00,0.0,0.309863959984355,0.0,94.0,0.0
12-Jan-2018 17:00,12-Jan-2018 18:00,0.0,0.793485480365563,0.0,90.0,0.0
12-Jan-2018 18:00,12-Jan-2018 19:00,0.0,0.641599910052013,2.0,80.0,0.0
12-Jan-2018 19:00,12-Jan-2018 20:00,0.0,0.8056503552578,0.0,83.0,0.0
12-Jan-2018 20:00,12-Jan-2018 21:00,0.0,2.07052301697467,1.0,76.0,0.0
12-Jan-2018 21:00,12-Jan-2018 22:00,0.0,0.0680980338821252,0.0,87.0,0.0
12-Jan-2018 22:00,12-Jan-2018 23:00,0.0,0.0,0.0,0.0,0.0
12-Jan-2018 23:00,13-Jan-2018 00:00,0.0,0.0,0.0,0.0,0.0
13-Jan-2018 00:00,13-Jan-2018 01:00,0.0,0.0,0.0,0.0,0.0
13-Jan-2018 01:00,13-Jan-2018 02:00,0.0,0.0,0.0,0.0,0.0
13-Jan-2018 02:00,13-Jan-2018 03:00,0.0,0.0,0.0,0.0,0.0
13-Jan-2018 03:00,13-Jan-2018 04:00,0.0,0.0,0.0,0.0,0.0
13-Jan-2018 04:00,13-Jan-2018 05:00,0.0,0.0,0.0,0.0,0.0
13-Jan-2018 05:00,13-Jan-2018 06:00,0.0,0.0,0.0,0.0,0.0
13-Jan-2018 06:00,13-Jan-2018 07:00,0.0,0.0,0.0,0.0,0.0
13-Jan-2018 07:00,13-Jan-2018 08:00,0.0,0.00358358902076596,0.0,0.0,0.0
13-Jan-2018 08:00,13-Jan-2018 09:00,0.0,0.0657441774843761,0.0,72.0,0.0
13-Jan-2018 09:00,13-Jan-2018 10:00,0.0,1.02445433903035,1.0,87.0,0.0
13-Jan-2018 10:00,13-Jan-2018 11:00,0.0,0.158872914073403,2.0,87.0,0.0
13-Jan-2018 11:00,13-Jan-2018 12:00,0.0,0.287946743592366,0.0,78.0,0.0
13-Jan-2018 12:00,13-Jan-2018 13:00,0.0,5.03681705577554,0.0,177.0,0.0
13-Jan-2018 13:00,13-Jan-2018 14:00,0.0,0.656048066797641,0.0,165.0,0.0
13-Jan-2018 14:00,13-Jan-2018 15:00,0.0,1.13181238159605,0.0,113.0,0.0
13-Jan-2018 15:00,13-Jan-2018 16:00,0.0,0.0982335554074528,0.0,103.0,0.0
13-Jan-2018 16:00,13-Jan-2018 17:00,0.0,0.240704953077775,0.0,103.0,0.0
13-Jan-2018 17:00,13-Jan-2018 18:00,0.0,0.153421969065494,0.0,100.0,0.0
13-Jan-2018 18:00,13-Jan-2018 19:00,0.0,0.185034877406011,0.0,99.0,0.0
13-Jan-2018 19:00,13-Jan-2018 20:00,0.0,0.122451908720819,0.0,99.0,0.0
13-Jan-2018 20:00,13-Jan-2018 21:00,0.0,0.632539399081209,0.0,91.0,0.0
13-Jan-2018 21:00,13-Jan-2018 22:00,0.0,0.0152520314388864,0.0,95.0,0.0
13-Jan-2018 22:00,13-Jan-2018 23:00,0.0,0.121320655286551,1.0,104.0,0.0
13-Jan-2018 23:00,14-Jan-2018 00:00,0.0,1.42541291991525,1.0,98.0,0.0
14-Jan-2018 00:00,14-Jan-2018 01:00,0.0,1.91788258376802,1.0,112.0,0.0
14-Jan-2018 01:00,14-Jan-2018 02:00,0.0,1.50465691274734,0.0,104.0,0.0
14-Jan-2018 02:00,14-Jan-2018 03:00,0.0,0.0,0.0,0.0,0.0
14-Jan-2018 03:00,14-Jan-2018 04:00,0.0,0.0,0.0,0.0,0.0
14-Jan-2018 04:00,14-Jan-2018 05:00,0.0,0.0,0.0,0.0,0.0
14-Jan-2018 05:00,14-Jan-2018 06:00,0.0,0.0,0.0,0.0,0.0
14-Jan-2018 06:00,14-Jan-2018 07:00,0.0,0.0,0.0,0.0,0.0
14-Jan-2018 07:00,14-Jan-2018 08:00,0.0,0.0,0.0,0.0,0.0
14-Jan-2018 08:00,14-Jan-2018 09:00,0.0,0.0,0.0,0.0,0.0
14-Jan-2018 09:00,14-Jan-2018 10:00,0.0,0.101665326570867,0.0,74.0,0.0
14-Jan-2018 10:00,14-Jan-2018 11:00,0.0,0.0149878377006551,0.0,81.0,0.0
14-Jan-2018 11:00,14-Jan-2018 12:00,0.0,0.0512129235393203,0.0,80.0,0.0
14-Jan-2018 12:00,14-Jan-2018 13:00,0.0,0.0863616135576804,0.0,78.0,0.0
14-Jan-2018 13:00,14-Jan-2018 14:00,0.0,1.41727169799101,3.0,101.0,0.0
14-Jan-2018 14:00,14-Jan-2018 15:00,0.0,0.19562937928568,2.0,81.0,0.0
14-Jan-2018 15:00,14-Jan-2018 16:00,0.0,0.196871428844246,0.0,80.0,0.0
14-Jan-2018 16:00,14-Jan-2018 17:00,0.0,0.352708167643803,0.0,90.0,0.0
14-Jan-2018 17:00,14-Jan-2018 18:00,0.0,0.0107470807777147,0.0,78.0,0.0
14-Jan-2018 18:00,14-Jan-2018 19:00,0.0,1.96207388615266,0.0,79.0,0.0
14-Jan-2018 19:00,14-Jan-2018 20:00,0.0,0.0646432712652174,0.0,81.0,0.0
14-Jan-2018 20:00,14-Jan-2018 21:00,0.0,0.0563845620955883,0.0,81.0,0.0
14-Jan-2018 21:00,14-Jan-2018 22:00,0.0,0.0620019212176876,0.0,89.0,0.0
14-Jan-2018 22:00,14-Jan-2018 23:00,0.0,0.0,0.0,0.0,0.0
14-Jan-2018 23:00,15-Jan-2018 00:00,0.0,0.0,0.0,0.0,0.0
15-Jan-2018 00:00,15-Jan-2018 01:00,0.0,0.0,0.0,0.0,0.0
15-Jan-2018 01:00,15-Jan-2018 02:00,0.0,0.0,0.0,0.0,0.0
15-Jan-2018 02:00,15-Jan-2018 03:00,0.0,0.0,0.0,0.0,0.0
15-Jan-2018 03:00,15-Jan-2018 04:00,0.0,0.0,0.0,0.0,0.0
15-Jan-2018 04:00,15-Jan-2018 05:00,0.0,0.0,0.0,0.0,0.0
15-Jan-2018 05:00,15-Jan-2018 06:00,0.0,0.0,0.0,0.0,0.0
15-Jan-2018 06:00,15-Jan-2018 07:00,0.0,0.0,0.0,0.0,0.0
15-Jan-2018 07:00,15-Jan-2018 08:00,0.0,0.0,0.0,0.0,0.0
15-Jan-2018 08:00,15-Jan-2018 09:00,0.0,0.143022198873232,0.0,72.0,0.0
15-Jan-2018 09:00,15-Jan-2018 10:00,0.0,1.74103588287101,1.0,101.0,0.0
15-Jan-2018 10:00,15-Jan-2018 11:00,0.0,0.125319950030233,2.0,75.0,0.0
15-Jan-2018 11:00,15-Jan-2018 12:00,0.0,0.104902931146288,0.0,73.0,0.0
15-Jan-2018 12:00,15-Jan-2018 13:00,0.0,0.42849697333648,0.0,67.0,0.0
15-Jan-2018 13:00,15-Jan-2018 14:00,0.0,0.376652233665689,2.0,68.0,0.0
15-Jan-2018 14:00,15-Jan-2018 15:00,0.0,0.0204685352339494,0.0,66.0,0.0
15-Jan-2018 15:00,15-Jan-2018 16:00,0.0,0.176517533020272,0.0,76.0,0.0
15-Jan-2018 16:00,15-Jan-2018 17:00,0.0,0.119893459848551,0.0,78.0,0.0
15-Jan-2018 17:00,15-Jan-2018 18:00,0.0,1.2864637034312,0.0,74.0,0.0
15-Jan-2018 18:00,15-Jan-2018 19:00,0.0,0.0446567030776845,0.0,80.0,0.0
15-Jan-2018 19:00,15-Jan-2018 20:00,0.0,0.032192529342174,0.0,79.0,0.0
15-Jan-2018 20:00,15-Jan-2018 21:00,0.0,0.0137166703001281,0.0,0.0,0.0
15-Jan-2018 21:00,15-Jan-2018 22:00,0.0,0.0,0.0,0.0,0.0
15-Jan-2018 22:00,15-Jan-2018 23:00,0.0,0.0,0.0,0.0,0.0
15-Jan-2018 23:00,16-Jan-2018 00:00,0.0,0.0,0.0,0.0,0.0
16-Jan-2018 00:00,16-Jan-2018 01:00,0.0,0.0,0.0,0.0,0.0
16-Jan-2018 01:00,16-Jan-2018 02:00,0.0,0.0,0.0,0.0,0.0
16-Jan-2018 02:00,16-Jan-2018 03:00,0.0,0.0,0.0,0.0,0.0
16-Jan-2018 03:00,16-Jan-2018 04:00,0.0,0.0,0.0,0.0,0.0
16-Jan-2018 04:00,16-Jan-2018 05:00,0.0,0.0,0.0,0.0,0.0
16-Jan-2018 05:00,16-Jan-2018 06:00,0.0,0.0,0.0,0.0,0.0
16-Jan-2018 06:00,16-Jan-2018 07:00,0.0,0.0,0.0,0.0,0.0
16-Jan-2018 07:00,16-Jan-2018 08:00,0.0,0.0,0.0,0.0,0.0
16-Jan-2018 08:00,16-Jan-2018 09:00,0.0,1.01032247678639,1.0,100.0,0.0
16-Jan-2018 09:00,16-Jan-2018 10:00,0.0,0.0566960549380799,0.0,89.0,0.0
16-Jan-2018 10:00,16-Jan-2018 11:00,0.0,0.332625745700645,2.0,86.0,0.0
16-Jan-2018 11:00,16-Jan-2018 12:00,0.0,0.171274579253806,1.0,82.0,0.0
16-Jan-2018 12:00,16-Jan-2018 13:00,0.0,5.62592586679227,0.0,184.0,0.0
16-Jan-2018 13:00,16-Jan-2018 14:00,0.0,0.497386168737584,0.0,106.0,0.0
16-Jan-2018 14:00,16-Jan-2018 15:00,0.0,0.123169530339553,0.0,106.0,0.0
16-Jan-2018 15:00,16-Jan-2018 16:00,0.0,0.624114599144146,1.0,100.0,0.0
16-Jan-2018 16:00,16-Jan-2018 17:00,0.0,0.039016251069909,0.0,97.0,0.0
16-Jan-2018 17:00,16-Jan-2018 18:00,0.0,1.64262888730796,0.0,103.0,0.0
16-Jan-2018 18:00,16-Jan-2018 19:00,0.0,0.0849408603157289,0.0,95.0,0.0
16-Jan-2018 19:00,16-Jan-2018 20:00,0.0,0.0250386819399564,0.0,92.0,0.0
16-Jan-2018 20:00,16-Jan-2018 21:00,0.0,0.0246786712192013,0.0,91.0,0.0
16-Jan-2018 21:00,16-Jan-2018 22:00,0.0,0.0458862749942245,0.0,98.0,0.0
16-Jan-2018 22:00,16-Jan-2018 23:00,0.0,0.0,0.0,0.0,0.0
16-Jan-2018 23:00,17-Jan-2018 00:00,0.0,0.0,0.0,0.0,0.0
17-Jan-2018 00:00,17-Jan-2018 01:00,0.0,0.0,0.0,0.0,0.0
17-Jan-2018 01:00,17-Jan-2018 02:00,0.0,0.0,0.0,0.0,0.0
17-Jan-2018 02:00,17-Jan-2018 03:00,0.0,0.0,0.0,0.0,0.0
17-Jan-2018 03:00,17-Jan-2018 04:00,0.0,0.0,0.0,0.0,0.0
17-Jan-2018 04:00,17-Jan-2018 05:00,0.0,0.0,0.0,0.0,0.0
17-Jan-2018 05:00,17-Jan-2018 06:00,0.0,0.0,0.0,0.0,0.0
17-Jan-2018 06:00,17-Jan-2018 07:00,0.0,0.0,0.0,0.0,0.0
17-Jan-2018 07:00,17-Jan-2018 08:00,0.0,0.0772027201706763,0.0,78.0,0.0
17-Jan-2018 08:00,17-Jan-2018 09:00,0.0,1.30827316388466,2.0,112.0,0.0
17-Jan-2018 09:00,17-Jan-2018 10:00,0.0,1.14644774702524,0.0,116.0,0.0
17-Jan-2018 10:00,17-Jan-2018 11:00,0.0,2.03649685930153,1.0,121.0,0.0
17-Jan-2018 11:00,17-Jan-2018 12:00,0.0,1.64551758035201,0.0,0.0,0.0
17-Jan-2018 12:00,17-Jan-2018 13:00,0.0,0.464152980474718,1.0,110.0,0.0
17-Jan-2018 13:00,17-Jan-2018 14:00,0.0,0.1721193331078,2.0,95.0,0.0
17-Jan-2018 14:00,17-Jan-2018 15:00,0.0,0.274795663547462,3.0,102.0,0.0
17-Jan-2018 15:00,17-Jan-2018 16:00,0.0,0.126238164878077,2.0,89.0,0.0
17-Jan-2018 16:00,17-Jan-2018 17:00,0.0,0.0546310149315406,0.0,80.0,0.0
17-Jan-2018 17:00,17-Jan-2018 18:00,0.0,0.495798520672296,3.0,96.0,0.0
17-Jan-2018 18:00,17-Jan-2018 19:00,0.0,0.187694692409665,3.0,102.0,0.0
17-Jan-2018 19:00,17-Jan-2018 20:00,0.0,0.442234690637487,0.0,105.0,0.0
17-Jan-2018 20:00,17-Jan-2018 21:00,0.0,1.42419035533167,1.0,97.0,0.0
17-Jan-2018 21:00,17-Jan-2018 22:00,0.0,0.0621770219757364,0.0,83.0,0.0
17-Jan-2018 22:00,17-Jan-2018 23:00,0.0,0.0,0.0,0.0,0.0
17-Jan-2018 23:00,18-Jan-2018 00:00,0.0,0.0,0.0,0.0,0.0
18-Jan-2018 00:00,18-Jan-2018 01:00,0.0,0.0,0.0,0.0,0.0
18-Jan-2018 01:00,18-Jan-2018 02:00,0.0,0.0,0.0,0.0,0.0
18-Jan-2018 02:00,18-Jan-2018 03:00,0.0,0.0,0.0,0.0,0.0
18-Jan-2018 03:00,18-Jan-2018 04:00,0.0,0.0,0.0,0.0,0.0
18-Jan-2018 04:00,18-Jan-2018 05:00,0.0,0.0,0.0,0.0,0.0
18-Jan-2018 05:00,18-Jan-2018 06:00,0.0,0.0,0.0,0.0,0.0
18-Jan-2018 06:00,18-Jan-2018 07:00,0.0,0.0,0.0,0.0,0.0
18-Jan-2018 07:00,18-Jan-2018 08:00,0.0,0.0447503292293687,0.0,74.0,0.0
18-Jan-2018 08:00,18-Jan-2018 09:00,0.0,1.51146629213701,1.0,104.0,0.0
18-Jan-2018 09:00,18-Jan-2018 10:00,0.0,0.165619668467839,3.0,95.0,0.0
18-Jan-2018 10:00,18-Jan-2018 11:00,0.0,0.148170558065282,1.0,80.0,0.0
18-Jan-2018 11:00,18-Jan-2018 12:00,0.0,3.40958043145132,0.0,167.0,0.0
18-Jan-2018 12:00,18-Jan-2018 13:00,0.0,2.48538890698427,3.0,196.0,0.0
18-Jan-2018 13:00,18-Jan-2018 14:00,0.0,0.420826106112445,0.0,100.0,0.0
18-Jan-2018 14:00,18-Jan-2018 15:00,0.0,0.217034300221678,0.0,93.0,0.0
18-Jan-2018 15:00,18-Jan-2018 16:00,0.0,0.755711126217527,2.0,91.0,0.0
18-Jan-2018 16:00,18-Jan-2018 17:00,0.0,0.210436702960971,0.0,78.0,0.0
18-Jan-2018 17:00,18-Jan-2018 18:00,0.0,1.0101696868174,0.0,84.0,0.0
18-Jan-2018 18:00,18-Jan-2018 19:00,0.0,0.0294886979661512,0.0,80.0,0.0
18-Jan-2018 19:00,18-Jan-2018 20:00,0.0,0.00839704041796884,0.0,79.0,0.0
18-Jan-2018 20:00,18-Jan-2018 21:00,0.0,0.0794997579493964,0.0,83.0,0.0
18-Jan-2018 21:00,18-Jan-2018 22:00,0.0,0.00184694027220596,0.0,73.0,0.0
18-Jan-2018 22:00,18-Jan-2018 23:00,0.0,0.0,0.0,0.0,0.0
18-Jan-2018 23:00,19-Jan-2018 00:00,0.0,0.0,0.0,0.0,0.0
19-Jan-2018 00:00,19-Jan-2018 01:00,0.0,0.0,0.0,0.0,0.0
19-Jan-2018 01:00,19-Jan-2018 02:00,0.0,0.0,0.0,0.0,0.0
19-Jan-2018 02:00,19-Jan-2018 03:00,0.0,0.0,0.0,0.0,0.0
19-Jan-2018 03:00,19-Jan-2018 04:00,0.0,0.0,0.0,0.0,0.0
19-Jan-2018 04:00,19-Jan-2018 05:00,0.0,0.0,0.0,0.0,0.0
19-Jan-2018 05:00,19-Jan-2018 06:00,0.0,0.0,0.0,0.0,0.0
19-Jan-2018 06:00,19-Jan-2018 07:00,0.0,0.0,0.0,0.0,0.0
19-Jan-2018 07:00,19-Jan-2018 08:00,0.0,0.0513992431825359,0.0,71.0,0.0
